,gvkey,Ticker,Date,Revenue,Cost of Goods Sold,SG&A,EBIT,Net Income,Cash and Cash Equivalents,Recievables,Inventories,Other Current Assets,PP&E,Other Assets,Debt in Current Liabilities,Accounts Payable,Taxes Payable,Other Current Liabilities,Total Liabilities,Adjusted Close,Volume,EBIT/EV
131402,11376,WST,1997-03-31,114.7,82.0,18.0,14.9,8.4,28.9,76.8,43.7,17.9,424.1,106.9,2.3,21.6,7.3,38.5,222.8,6.78125,711800.0,0.029220964669353266
131403,11376,WST,1997-06-30,123.1,86.8,19.1,17.7,10.1,41.4,70.8,40.1,15.4,428.3,106.5,1.9,21.6,5.7,35.0,215.8,7.15625,1082400.0,0.03398269234599852
131404,11376,WST,1997-09-30,105.2,76.0,16.3,14.100000000000001,17.3,53.1,62.4,39.6,19.5,431.6,111.3,2.4,16.7,10.4,36.9,210.6,8.25,1632000.0,0.024188484908787118
131405,11376,WST,1997-12-31,109.5,75.6,16.8,16.599999999999998,8.6,52.3,60.4,38.3,19.7,428.6,105.0,1.6,18.6,5.4,32.4,199.8,7.4375,1481400.0,0.03134452924671165
131406,11376,WST,1998-03-31,105.2,73.9,16.8,-13.1,-19.7,66.4,70.0,43.2,19.9,434.0,107.3,40.9,18.6,9.6,35.6,244.3,7.53125,965500.0,-0.022944110292863616
131407,11376,WST,1998-06-30,115.8,81.0,18.4,17.599999999999998,9.9,48.6,69.8,42.8,20.7,444.4,109.0,16.4,15.7,7.1,36.0,225.3,7.078125,1645300.0,0.03233773085132062
131408,11376,WST,1998-09-30,113.9,80.5,17.3,12.4,6.5,50.0,71.2,44.8,20.3,466.7,121.6,17.8,16.2,11.5,46.0,242.3,7.1875,1282100.0,0.022480312730156937
131409,11376,WST,1998-12-31,114.8,79.1,18.0,18.2,10.0,31.3,64.4,43.5,20.5,472.2,125.6,36.1,20.8,8.5,38.8,274.9,8.921875,1260700.0,0.028171613887135148
131410,11376,WST,1999-03-31,114.2,79.8,17.0,17.4,9.5,33.0,68.1,41.2,20.2,464.5,124.9,0.7,18.4,13.0,35.5,272.5,7.96875,925900.0,0.029668688982834996
131411,11376,WST,1999-06-30,124.4,84.6,19.7,19.8,10.4,39.6,75.2,40.5,21.1,471.7,139.1,5.1,19.9,9.9,43.3,304.5,9.8125,760300.0,0.027905954115846354
131412,11376,WST,1999-09-30,115.1,80.8,19.2,15.5,8.6,37.5,74.9,42.0,21.4,486.7,142.7,8.2,18.3,11.9,45.2,305.7,9.484375,582000.0,0.02240454219570295
131413,11376,WST,1999-12-31,115.4,79.6,22.0,14.8,10.2,45.3,74.6,42.1,22.7,489.2,139.5,29.6,25.5,5.5,43.4,319.8,7.734375,1053500.0,0.025540690375215173
131414,11376,WST,2000-03-31,108.7,79.6,17.4,10.8,5.1,55.0,69.3,43.1,26.0,491.8,140.7,64.3,22.4,6.4,40.4,337.3,6.328125,2227200.0,0.021303652873743188
131415,11376,WST,2000-06-30,113.6,147.1,17.0,11.4,5.0,37.3,69.8,43.7,27.3,500.5,144.6,11.9,22.6,11.9,40.2,331.5,5.40625,1876000.0,0.024906416597504935
131416,11376,WST,2000-09-30,105.3,71.5,16.5,8.3,4.6,41.6,67.8,41.6,31.9,505.2,143.4,0.5,25.7,10.8,41.1,341.7,5.8125,1441400.0,0.017156080021744815
131417,11376,WST,2000-12-31,102.5,71.1,16.8,-14.3,-13.1,42.7,68.6,41.0,20.8,521.4,148.5,3.6,27.6,7.2,40.9,351.6,6.140625,950200.0,-0.028139116446501855
131418,11376,WST,2001-03-31,99.3,61.8,18.2,11.5,5.4,37.8,73.2,43.1,19.7,517.9,148.8,13.9,25.4,5.3,42.2,357.7,5.8375,929100.0,0.02272732213449476
131419,11376,WST,2001-06-30,100.5,62.9,18.0,7.2,3.1,39.3,73.7,41.3,18.3,515.4,148.9,14.9,26.2,4.7,44.9,360.6,6.75,1145300.0,0.012907875417489096
131420,11376,WST,2001-09-30,96.5,62.0,18.3,11.5,5.9,41.6,79.5,42.4,19.7,531.0,151.9,24.5,24.0,5.9,46.3,371.4,6.15,891400.0,0.021649626214496967
131421,11376,WST,2001-12-31,100.6,62.1,18.9,-13.300000000000002,-19.6,42.1,67.5,34.3,14.6,459.5,142.5,8.7,22.6,5.4,38.6,334.5,6.65,2199300.0,-0.02497885249029769
131422,11376,WST,2002-03-31,101.7,63.0,20.3,12.299999999999999,6.1,28.9,74.6,36.5,12.4,465.8,142.7,15.0,22.0,11.0,35.7,330.1,7.5875,1522800.0,0.020664001570464115
131423,11376,WST,2002-06-30,106.5,67.5,21.5,10.0,5.3,28.0,74.1,40.4,11.0,491.8,149.1,13.3,20.4,10.3,39.5,331.3,8.0225,1493900.0,0.016093067367285864
131424,11376,WST,2002-09-30,104.1,69.6,19.1,2.9000000000000004,3.6,35.7,66.7,40.4,11.9,490.0,144.4,6.1,19.7,7.7,41.6,322.7,5.355,2207500.0,0.00641282380779856
131425,11376,WST,2002-12-31,107.4,69.0,21.7,6.8,3.4,33.2,69.8,41.3,17.0,499.6,152.2,15.8,19.2,9.4,43.3,335.3,6.1,1539500.0,0.013734266186236651
131426,11376,WST,2003-03-31,117.8,73.3,24.4,7.0,3.8,37.1,75.6,42.4,17.4,497.7,155.7,12.9,21.6,10.9,47.3,334.9,4.9,1062100.0,0.016655230075348262
131427,11376,WST,2003-06-30,126.4,76.5,26.8,11.5,6.9,44.3,83.4,45.0,16.6,516.6,156.0,15.5,21.9,8.1,53.6,345.7,6.125,1224200.0,0.023448929760260185
131428,11376,WST,2003-09-30,120.1,76.5,27.8,7.6,4.1,54.5,76.3,45.9,16.7,524.4,149.3,16.2,25.1,5.9,57.0,350.0,7.8275,1392300.0,0.01309656332220246
131429,11376,WST,2003-12-31,126.4,75.6,32.0,30.0,17.1,37.8,116.1,48.0,14.8,563.6,151.2,8.0,29.4,8.4,73.1,366.0,8.475,1851750.0,0.0473765398954684
131430,11376,WST,2004-03-31,130.4,79.8,24.6,12.700000000000001,7.0,40.6,83.7,52.2,18.3,572.7,150.3,3.6,26.6,11.8,67.8,341.7,9.35,2283100.0,0.019068565155034942
131431,11376,WST,2004-06-30,136.2,82.4,25.8,13.9,7.7,52.9,81.0,55.5,19.1,577.7,148.4,4.8,24.5,9.8,69.0,346.0,10.575,2570600.0,0.018533190009997254
131432,11376,WST,2004-09-30,133.0,85.9,25.4,8.7,4.3,63.3,78.8,57.9,18.9,592.3,147.5,0.3,26.2,9.4,71.4,355.3,10.425,4165200.0,0.011794048262329998
131433,11376,WST,2004-12-31,142.0,92.9,27.7,2.2,0.4,68.8,75.1,56.7,25.9,605.1,148.4,10.0,29.3,16.9,60.3,357.6,12.515,5763500.0,0.002556218596055729
131434,11376,WST,2005-03-31,149.5,93.1,25.2,21.6,13.3,54.0,84.3,62.5,22.2,594.6,149.5,0.0,23.4,13.8,61.8,342.3,11.95,6928100.0,0.02566006660450437
131435,11376,WST,2005-06-30,172.9,111.5,31.9,21.599999999999998,12.8,61.5,103.3,64.6,26.3,623.8,223.6,0.7,34.4,12.4,65.7,482.4,14.025,7277000.0,0.019601537940296707
131436,11376,WST,2005-09-30,181.6,124.8,30.8,15.2,7.8,20.9,104.8,64.7,27.4,634.8,259.5,0.4,35.4,13.3,73.5,469.6,14.835,7001500.0,0.012872598964943109
131437,11376,WST,2005-12-31,195.7,130.3,32.4,19.2,11.7,48.8,110.5,61.2,16.7,647.2,258.4,0.3,46.3,15.9,62.3,486.0,12.515,9456300.0,0.01868698325868208
131438,11376,WST,2006-03-31,222.8,142.4,38.7,27.3,18.1,31.3,126.6,86.3,19.0,662.3,257.8,0.4,47.4,17.7,67.9,485.6,17.36,10407000.0,0.02005545826413588
131439,11376,WST,2006-06-30,240.2,156.0,37.6,33.4,20.7,46.1,125.5,87.2,24.4,684.8,261.4,0.6,51.5,24.1,70.4,490.8,18.14,12963300.0,0.024035719324168536
131440,11376,WST,2006-09-30,218.4,145.7,37.8,21.400000000000002,13.3,44.8,121.9,94.4,24.7,706.6,260.8,0.5,47.5,28.7,81.8,486.9,19.635,16781300.0,0.014472160540461349
131441,11376,WST,2006-12-31,231.9,151.7,44.8,23.0,15.0,47.1,110.5,97.5,26.6,757.4,251.8,0.5,61.2,17.7,77.5,498.9,25.615,15858800.0,0.01226884561364765
131442,11376,WST,2007-03-31,257.6,163.2,40.6,40.800000000000004,26.5,156.6,143.3,107.7,24.6,781.1,278.8,0.5,59.5,14.2,79.1,641.8,23.215,18646183.0,0.02327850332916831
131443,11376,WST,2007-06-30,263.7,172.7,42.0,37.3,26.0,177.3,136.7,111.7,26.6,807.2,281.9,0.5,53.5,19.3,75.8,643.6,23.575,16106175.0,0.021096509460907825
131444,11376,WST,2007-09-30,242.7,164.6,41.7,15.799999999999999,12.2,151.4,136.8,119.7,28.7,837.1,290.2,0.5,51.8,13.6,96.3,668.4,20.83,23197842.0,0.009898819033298877
131445,11376,WST,2007-12-31,256.1,171.2,44.3,10.399999999999999,6.0,129.4,136.1,111.8,35.0,897.7,291.6,0.5,80.4,9.8,92.2,694.7,20.295,21932850.0,0.006595816603319343
131446,11376,WST,2008-03-31,270.7,172.5,45.5,39.300000000000004,26.2,106.5,151.9,119.3,42.1,945.1,285.0,0.5,57.9,3.2,94.1,695.8,22.115,24444354.0,0.022533731792400688
131447,11376,WST,2008-06-30,279.4,180.7,45.7,44.3,28.8,112.0,159.2,127.3,44.9,975.0,288.0,0.5,69.8,10.0,98.2,701.6,21.64,14861735.0,0.026159627345184018
131448,11376,WST,2008-09-30,256.2,174.7,46.1,19.0,13.3,108.5,140.6,124.7,36.7,960.0,280.9,0.5,61.7,5.1,98.2,672.0,24.41,17711070.0,0.010153938409159596
131449,11376,WST,2008-12-31,244.8,160.0,40.7,25.7,17.7,91.5,128.6,115.7,30.4,965.0,271.5,3.9,67.6,2.7,84.9,681.6,18.885,18794098.0,0.016802008918793992
131450,11376,WST,2009-03-31,242.4,158.1,47.2,22.299999999999997,15.4,65.6,137.2,120.0,33.4,949.7,267.6,3.9,52.0,0.9,81.9,652.9,16.405,16686150.0,0.015983520488651336
131451,11376,WST,2009-06-30,261.0,165.8,49.7,30.4,19.7,86.9,143.4,130.0,35.9,1010.8,273.3,3.9,60.7,0.9,96.0,684.5,17.425,14135206.0,0.020967469385080678
131452,11376,WST,2009-09-30,258.9,168.9,49.5,27.7,17.2,79.5,142.5,135.9,41.2,1053.7,294.4,4.0,55.3,3.0,100.5,698.2,20.305,12684504.0,0.016710604899766536
131453,11376,WST,2009-12-31,293.4,191.2,49.6,23.299999999999997,20.3,83.1,138.7,129.2,46.2,1062.1,296.7,0.5,68.4,5.7,96.5,691.9,19.6,10873020.0,0.014653166467517761
131454,11376,WST,2010-03-31,274.7,174.8,52.0,30.4,19.8,65.9,146.6,144.8,47.6,1043.1,292.5,21.1,66.4,6.4,89.9,673.9,20.975,7629666.0,0.017921992170919207
131455,11376,WST,2010-06-30,281.8,180.9,51.5,32.5,21.8,67.5,145.7,143.3,47.4,1012.5,285.7,0.4,61.4,8.4,88.4,651.1,18.245,12964837.0,0.02164980868230604
131456,11376,WST,2010-09-30,271.4,178.4,50.7,26.699999999999996,17.7,97.1,142.8,148.4,52.9,1070.7,301.7,1.4,56.3,9.6,90.9,667.5,17.155,11723184.0,0.018900085793647867
131457,11376,WST,2010-12-31,276.8,179.3,57.4,7.0,6.0,110.2,126.4,147.0,53.0,1077.2,302.9,0.3,63.2,5.0,101.2,668.6,20.6,8379444.0,0.004320560932253605
131458,11376,WST,2011-03-31,295.4,187.9,57.5,30.6,19.6,94.6,161.2,157.1,68.2,1127.4,310.5,6.3,66.2,6.6,103.7,703.0,22.385,7116169.0,0.017271371629119306
131459,11376,WST,2011-06-30,307.9,204.0,53.8,30.1,20.1,110.4,165.7,161.2,73.1,1143.9,323.4,6.3,73.4,6.1,106.9,719.3,21.88,7050922.0,0.01736435611121495
131460,11376,WST,2011-09-30,293.6,193.7,53.3,28.5,17.0,119.2,153.1,155.5,75.7,1135.1,318.7,54.7,71.7,7.9,95.0,707.0,18.55,11161445.0,0.01874753321931325
131461,11376,WST,2011-12-31,295.4,191.7,55.6,29.099999999999998,18.8,91.8,147.2,151.8,81.2,1136.8,333.5,50.1,89.8,7.8,95.5,744.2,18.975,9988715.0,0.018938962522331376
131462,11376,WST,2012-03-31,316.3,196.6,59.6,43.7,29.2,126.6,176.0,158.2,42.0,1184.9,335.3,86.5,82.7,13.3,119.9,762.6,21.265,6524918.0,0.02582263102473891
131463,11376,WST,2012-06-30,324.8,207.3,62.6,27.0,15.6,132.5,185.0,159.2,40.3,1185.4,325.5,89.1,85.6,14.8,130.7,783.3,25.245,12052209.0,0.013707949595361637
131464,11376,WST,2012-09-30,303.8,194.1,61.9,28.7,14.8,165.1,182.9,165.9,43.4,1226.8,333.1,39.3,81.3,19.8,135.2,810.3,26.535,8515948.0,0.014027459607514609
131465,11376,WST,2012-12-31,321.5,203.8,67.2,32.6,21.1,174.3,175.0,162.2,45.8,1274.8,337.7,32.7,102.9,15.6,110.6,835.1,27.375,7709151.0,0.01541280066189942
131466,11376,WST,2013-03-31,339.4,207.2,68.2,45.099999999999994,31.7,183.2,189.0,173.5,44.0,1271.4,328.9,1.7,91.6,16.5,98.3,831.2,32.47,10200945.0,0.018084676384540366
131467,11376,WST,2013-06-30,344.5,212.9,69.1,45.2,30.2,198.1,195.3,176.5,43.4,1289.1,336.0,0.1,88.4,24.2,106.0,828.5,35.13,7903042.0,0.017155510144903335
131468,11376,WST,2013-09-30,341.8,214.4,65.8,42.1,26.8,229.2,198.2,176.7,39.4,1328.4,339.0,18.9,86.3,26.4,115.2,827.8,41.15,15799859.0,0.013853446332703181
131469,11376,WST,2013-12-31,342.7,214.0,69.7,38.699999999999996,23.6,237.5,185.7,176.9,50.6,1369.0,309.2,2.2,108.0,14.3,112.4,765.2,49.06,15730859.0,0.010810019631219112
131470,11376,WST,2014-03-31,346.8,218.6,66.4,41.400000000000006,27.1,230.0,208.7,187.5,60.4,1385.0,309.6,14.2,98.4,12.4,102.6,773.6,44.05,20431618.0,0.012620315965156958
131471,11376,WST,2014-06-30,368.9,224.0,67.4,56.2,37.6,226.7,209.6,187.9,61.2,1402.3,310.1,2.2,94.5,15.0,109.5,732.1,42.18,17824466.0,0.018006218232801817
131472,11376,WST,2014-09-30,355.9,222.9,65.6,47.5,31.0,246.8,195.9,185.7,51.1,1381.7,299.0,27.2,91.4,18.1,105.8,703.2,44.76,19932456.0,0.014494994985036898
131473,11376,WST,2014-12-31,349.8,218.1,66.6,47.3,31.4,255.3,179.0,181.5,43.5,1390.8,305.8,27.2,103.1,14.9,107.3,714.0,53.24,18663767.0,0.012198858413807972
131474,11376,WST,2015-03-31,335.9,204.2,62.7,49.8,32.9,207.1,189.5,183.4,45.1,1349.1,295.1,98.8,88.5,15.0,94.3,654.9,60.21,20241925.0,0.011184227813288075
131475,11376,WST,2015-06-30,359.7,219.3,68.9,40.8,27.8,252.0,198.8,187.2,41.9,1380.3,298.4,95.0,91.4,18.5,108.8,674.3,58.08,16414443.0,0.009584906996519775
131476,11376,WST,2015-09-30,344.5,213.8,63.1,-1.0999999999999996,1.5,256.8,194.6,187.7,41.8,1398.3,296.1,71.0,93.6,19.0,116.3,671.2,54.12,29288995.0,-0.0002786854365395562
131477,11376,WST,2015-12-31,359.7,216.8,72.4,47.99999999999999,33.4,274.6,181.4,181.1,36.6,1440.3,300.4,69.3,119.8,12.8,112.4,671.2,60.22,16485340.0,0.010965147734806075
131478,11376,WST,2016-03-31,362.1,216.5,67.5,32.2,22.1,178.1,209.6,194.1,48.9,1482.7,305.0,2.5,97.5,17.9,123.2,594.2,69.32,23570691.0,0.006289471610473663
131479,11376,WST,2016-06-30,388.0,232.0,71.3,64.6,44.8,202.7,219.0,197.7,39.8,1498.8,304.7,2.5,107.3,9.3,120.3,595.7,75.88,29115895.0,0.011567769732419794
131480,11376,WST,2016-09-30,376.7,232.7,67.3,55.0,37.6,205.9,209.5,201.1,41.6,1551.1,304.5,2.6,99.0,3.2,132.0,593.0,74.5,22693402.0,0.010041062468553217
131481,11376,WST,2016-12-31,382.3,236.1,70.5,57.900000000000006,39.1,203.0,200.5,199.3,39.1,1554.7,296.5,2.4,122.0,4.5,112.1,599.2,84.83,23121913.0,0.009298705745427778
131482,11376,WST,2017-03-31,387.7,230.2,72.8,65.8,60.9,169.4,224.8,212.3,46.1,1583.6,298.1,34.4,106.1,6.2,109.8,564.9,81.61,21457337.0,0.010854607426345624
131483,11376,WST,2017-06-30,397.6,249.1,71.3,44.4,38.8,226.6,242.4,211.3,37.5,1646.7,313.4,33.8,130.9,2.4,121.9,600.6,94.52,21509010.0,0.006345060655521593
131484,11376,WST,2017-09-30,398.2,248.1,71.7,67.8,51.0,269.3,251.8,215.8,40.0,1701.2,318.1,33.2,121.9,7.4,137.5,613.5,96.26,24083437.0,0.00953842226881818
131485,11376,WST,2017-12-31,415.6,262.2,68.6,64.1,0.0,235.9,253.2,215.2,39.2,1745.8,264.3,0.0,138.1,6.0,135.4,582.9,98.67,22436907.0,0.008837950185672785
131486,11376,WST,2018-03-31,415.7,254.9,77.9,58.300000000000004,43.6,199.8,290.4,215.7,37.6,1775.3,268.3,0.0,127.6,13.3,122.5,564.3,88.29,24844645.0,0.008974278455697544
131487,11376,WST,2018-06-30,447.5,279.8,80.8,64.5,56.1,225.5,296.7,208.2,36.5,1737.0,280.1,0.0,126.2,17.9,143.5,591.8,99.29,24261797.0,0.008869041767084272
131488,11376,WST,2018-09-30,431.7,269.9,75.0,65.5,55.2,297.3,302.9,206.8,43.1,1745.8,274.0,0.0,125.2,17.7,145.9,594.3,123.47,22076364.0,0.007241123532285062
137745,11976,RMCF,1990-02-28,1.122,0.763,0.175,0.373,0.127,0.456,0.463,0.536,0.06,1.654,0.605,0.037,0.149,0.0,0.163,1.275,1.6811997526283242,118600.0,0.05362830723470307
137746,11976,RMCF,1990-05-31,1.132,0.856,0.149,0.13,0.114,0.444,0.474,0.505,0.05,1.712,0.61,0.016,0.11,0.0,0.098,1.148,1.3141620284477427,75300.0,0.023480538246184412
137747,11976,RMCF,1990-08-31,1.171,0.872,0.17,0.134,0.129,0.514,0.535,0.578,0.029,1.779,0.595,0.01,0.166,0.0,0.12,1.217,1.2368583797155226,15600.0,0.025803966878490278
137748,11976,RMCF,1990-11-30,1.325,1.03,0.168,0.137,0.121,0.54,0.585,0.715,0.084,1.805,0.587,0.01,0.3,0.0,0.116,1.344,0.6184291898577613,38100.0,0.04935158501440923
137749,11976,RMCF,1991-02-28,1.388,1.038,0.18,0.184,0.156,0.713,0.475,0.61,0.104,1.899,0.597,0.01,0.28,0.0,0.121,1.127,0.9276437847866419,41800.0,0.040368582711715666
137750,11976,RMCF,1991-05-31,1.031,0.75,0.196,0.043000000000000003,0.029,0.407,0.426,0.696,0.102,2.281,0.607,0.011,0.318,0.0,0.109,1.151,1.468769325912183,78000.0,0.005694421453401755
137751,11976,RMCF,1991-08-31,1.444,1.106,0.214,0.067,0.053,0.373,0.421,0.761,0.199,2.57,0.618,0.042,0.39,0.0,0.157,1.47,1.468769325912183,53000.0,0.008601874438310439
137752,11976,RMCF,1991-11-30,1.56,1.266,0.206,0.031,0.005,0.387,0.666,1.081,0.19,2.677,0.636,0.363,0.62,0.0,0.156,2.107,1.468769325912183,152100.0,0.003762135922330098
137753,11976,RMCF,1992-02-29,1.675,1.489,0.201,-0.09,-0.121,0.56,0.554,0.896,0.059,2.689,0.647,0.418,0.368,0.0,0.165,1.936,1.2368583797155226,58400.0,-0.012851635013565614
137754,11976,RMCF,1992-05-31,1.406,1.008,0.212,0.12,0.091,0.353,0.495,0.886,0.131,2.736,0.628,0.273,0.194,0.0,0.145,1.574,1.1595547309833023,60100.0,0.01789509003467174
137755,11976,RMCF,1992-08-31,1.769,1.308,0.252,0.138,0.114,0.348,0.611,0.926,0.121,2.827,0.608,0.081,0.359,0.0,0.199,1.607,1.507421150278293,64000.0,0.01664380154075772
137756,11976,RMCF,1992-11-30,1.976,1.472,0.214,0.143,0.119,0.139,1.15,0.948,0.113,2.524,0.682,0.079,0.338,0.0,0.2,1.573,1.5460729746444033,79000.0,0.01647275659486234
137757,11976,RMCF,1993-02-28,1.847,0.37,1.316,0.10800000000000001,0.08,0.692,0.776,0.823,0.04,2.74,0.661,0.088,0.308,0.0,0.219,1.615,1.7006802721088436,62800.0,0.012054244098442997
137758,11976,RMCF,1993-05-31,1.585,1.112,0.242,0.16499999999999998,0.143,0.612,0.658,0.866,0.105,3.0,0.687,0.09,0.258,0.0,0.253,1.578,1.468769325912183,54100.0,0.0209032748463926
137759,11976,RMCF,1993-08-31,2.224,1.574,0.251,0.325,0.302,0.423,0.908,0.918,0.106,3.374,0.71,0.091,0.39,0.0,0.283,1.717,1.5847247990105133,76000.0,0.0375863763841906
137760,11976,RMCF,1993-11-30,2.856,2.07,0.235,0.46599999999999997,0.295,0.391,1.322,1.113,0.092,3.627,0.736,0.095,0.651,0.0,0.475,1.848,3.4013605442176873,290800.0,0.0206039704646947
137761,11976,RMCF,1994-02-28,2.696,0.449,1.813,0.30400000000000005,0.122,0.997,0.857,1.084,0.12,3.659,0.792,0.096,0.507,0.224,0.342,1.881,3.7105751391465676,201900.0,0.011743346081044543
137762,11976,RMCF,1994-05-31,2.385,1.688,0.294,0.30900000000000005,0.168,0.369,0.943,1.131,0.177,4.345,0.742,0.261,0.489,0.099,0.332,1.495,3.7105751391465676,59100.0,0.009808278313864908
137763,11976,RMCF,1994-08-31,3.197,2.143,0.297,0.647,0.377,0.386,1.229,1.523,0.192,6.018,0.805,0.431,0.836,0.279,0.329,3.418,3.6332714904143475,78800.0,0.019985481952831795
137764,11976,RMCF,1994-11-30,4.274,3.004,0.331,0.823,0.483,0.445,1.711,1.642,0.197,7.21,0.914,0.67,0.939,0.442,0.62,4.791,4.329004329004329,152600.0,0.021072306431790245
137765,11976,RMCF,1995-02-28,3.76,2.789,0.312,0.514,0.322,0.383,1.179,1.687,0.179,7.579,0.864,0.183,0.839,0.273,0.506,4.274,4.329004329004329,54700.0,0.013202167826779338
137766,11976,RMCF,1995-05-31,3.72,2.73,0.348,0.49000000000000005,0.268,0.137,1.107,1.618,0.223,9.039,0.868,0.176,0.852,0.177,0.612,4.999,5.024737167594311,98800.0,0.010646156520227698
137767,11976,RMCF,1995-08-31,4.41,3.179,0.353,0.703,0.38,0.089,1.248,2.015,0.489,9.984,0.845,0.324,1.291,0.102,0.661,6.086,5.565862708719852,107100.0,0.013621655137669785
137768,11976,RMCF,1995-11-30,5.642,4.171,0.339,0.9540000000000001,0.548,1.849,2.089,2.415,0.28,11.549,1.121,0.153,1.605,0.186,0.772,5.079,3.787878787878788,1053200.0,0.02556389970054866
137769,11976,RMCF,1996-02-29,4.971,4.244,0.397,0.069,0.012,0.529,1.464,2.505,0.283,12.93,1.071,1.135,0.999,0.054,0.55,5.197,2.782931354359926,1650000.0,0.0023846552617936756
137770,11976,RMCF,1996-05-31,4.963,4.626,0.397,0.34800000000000003,0.164,0.922,1.603,2.748,0.641,14.011,1.004,0.43,1.28,0.011,0.714,6.904,2.782931354359926,448200.0,0.011659853916772768
137771,11976,RMCF,1996-08-31,5.404,4.881,0.397,0.566,0.295,1.019,1.374,3.086,0.337,15.486,1.04,0.564,1.21,0.098,0.672,7.715,2.5896722325293755,305200.0,0.01967301434200979
137772,11976,RMCF,1996-11-30,6.397,5.86,0.397,0.546,0.259,0.491,2.26,3.181,0.316,16.872,1.078,1.093,1.355,0.087,0.857,8.969,2.0871985157699444,429400.0,0.021362338119644744
137773,11976,RMCF,1997-02-28,5.517,6.102,0.397,-2.9670000000000005,-2.084,0.793,1.73,2.311,0.904,15.34,1.077,0.848,0.8,0.0,1.426,8.811,1.5460729746444033,422500.0,-0.14578419811320759
137774,11976,RMCF,1997-05-31,5.088,3.626,0.74,0.33799999999999997,0.088,1.624,1.813,2.441,0.975,15.158,1.056,0.991,0.735,0.044,1.376,9.282,1.391465677179963,191200.0,0.01816520664266136
137775,11976,RMCF,1997-08-31,5.893,3.91,0.73,0.9620000000000001,0.494,2.323,1.711,2.782,0.972,14.985,1.58,1.077,1.049,0.264,1.348,9.92,1.507421150278293,153700.0,0.05037209637197858
137776,11976,RMCF,1997-11-30,6.445,4.453,0.741,0.632,0.153,1.8,2.501,2.514,1.192,13.208,3.226,1.101,1.012,0.409,1.453,9.872,1.430117501546073,312500.0,0.033858352084003
137777,11976,RMCF,1998-02-28,6.338,4.181,1.785,-0.23800000000000002,-0.495,1.795,2.658,2.568,0.405,13.958,2.769,1.133,1.297,0.0,1.047,9.849,1.468769325912183,222500.0,-0.012419767259823621
137778,11976,RMCF,1998-05-31,5.574,3.941,0.868,0.447,0.164,0.758,2.592,2.795,0.581,14.514,2.824,2.671,1.113,0.0,1.162,11.004,2.1258503401360542,469000.0,0.01758864411031267
137779,11976,RMCF,1998-08-31,6.617,4.527,0.759,1.007,0.51,0.176,1.876,3.248,0.59,15.11,2.211,1.891,1.337,0.0,1.288,9.629,1.391465677179963,343800.0,0.054411844167071906
137780,11976,RMCF,1998-11-30,7.311,5.144,0.773,1.017,0.517,1.107,3.15,4.373,0.545,15.738,2.093,2.688,2.897,0.0,1.402,12.53,1.6233766233766234,248500.0,0.04900496313785958
137781,11976,RMCF,1999-02-28,6.731,6.204,1.066,-1.085,-0.77,0.317,2.258,3.277,0.507,15.819,2.054,2.731,1.067,0.0,1.002,10.143,1.391465677179963,576400.0,-0.056031811609171644
137782,11976,RMCF,1999-05-31,5.59,4.125,0.755,0.316,0.098,0.063,1.912,2.829,0.602,15.605,2.0,1.912,0.934,0.0,0.921,8.598,1.7200061842918986,949200.0,0.015012233069669112
137783,11976,RMCF,1999-08-31,6.073,4.017,0.833,0.6880000000000001,0.337,0.309,1.809,3.303,0.677,15.535,1.936,1.823,1.271,0.124,0.893,8.518,1.7973098330241188,394100.0,0.03285499391132017
